运单号,目的分拨编码,目的分拨,网点编码,目的网点,省份编码,省份,城市编码,城市,区县编码,区县,派件业务员,是否三方签收,三方签收设备,设备类型,签收时间,rmk_inf,地址
4303963403668,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8630,否,,,2020-03-09 12:52:59,,贵州省 六盘水市 盘县
4602347505708,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-03-11 19:41:59,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4602952557040,550088.0,贵州贵阳分拨中心,782272,贵州盘县公司响水便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4021,否,,,2020-05-13 18:50:54,,贵州省 六盘水市 盘县
4304622142534,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-04-10 13:02:49,,贵州省 六盘水市 盘县
4602396784309,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-03-16 22:08:17,,贵州省 六盘水市 盘县
4602818984648,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5888,是,tonglu_xiaozhan,驿站,2020-05-03 15:41:37,兔喜快递韵达快递超市(城市公馆大门口又侧辉记水果店二楼),贵州省 六盘水市 盘县
4602980506490,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1300,否,,,2020-05-15 13:27:47,,贵州省 六盘水市 盘县
4304260453583,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-03-25 20:10:54,,贵州省 六盘水市 盘县
4602348215485,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5347,否,,,2020-03-12 17:49:03,,贵州省 六盘水市 盘县
4305351822069,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-05-11 19:07:52,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4304460943137,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3899,否,,,2020-04-02 15:38:13,,贵州省 六盘水市 盘县
4305312617201,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5888,是,tonglu_xiaozhan,驿站,2020-05-10 16:56:10,浅水湾二期韵达快递超市(浅水湾后门煌庭酒店停车场旁),贵州省 六盘水市 盘县
4304827275316,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7566,否,,,2020-04-19 17:30:45,,贵州省 六盘水市 盘县
4304513762446,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4131,否,,,2020-04-05 19:58:47,,贵州省 六盘水市 盘县
4304166126207,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3030,否,,,2020-03-20 21:44:09,,贵州省 六盘水市 盘县
4304132192152,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8678,否,,,2020-03-17 22:04:08,,贵州省 六盘水市 盘县
4602408436712,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3111,否,,,2020-03-19 20:10:14,,贵州省 六盘水市 盘县
4305411078034,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8970,否,,,2020-05-12 20:12:43,,贵州省 六盘水市 盘县
4602465989173,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7529,否,,,2020-03-25 15:03:40,,贵州省 六盘水市 盘县
4305152209293,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1001,是,tonglu_xiaozhan,驿站,2020-05-03 13:56:56,大樱桃树小区韵达快递韵达快递超市(两河新区大樱桃树小区68号),贵州省 六盘水市 盘县
4304731480555,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7749,否,,,2020-04-16 16:51:36,,贵州省 六盘水市 盘县
4303779505780,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,否,,,2020-03-02 21:51:09,,贵州省 六盘水市 盘县
4602962087620,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8875,否,,,2020-05-17 19:20:23,,贵州省 六盘水市 盘县
4303666975205,550088.0,贵州贵阳分拨中心,782080,贵州盘县公司乐民镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3488,是,tonglu_xiaozhan,驿站,2020-03-01 19:21:22,韵达快递韵达快递超市(乐民镇农村信用社斜对面),贵州省 六盘水市 盘县
4305667380478,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5588,是,tonglu_xiaozhan,驿站,2020-05-22 20:28:33,职中菜鸟驿站韵达快递超市(干沟桥职中服务站韵达快递超市),贵州省 六盘水市 盘县
4304980434641,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8875,否,,,2020-04-28 19:24:57,,贵州省 六盘水市 盘县
4304079572363,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4573,否,,,2020-03-14 18:31:53,,贵州省 六盘水市 盘县
4602847961399,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7777,否,,,2020-05-03 16:12:20,,贵州省 六盘水市 盘县
4305468661245,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7528,否,,,2020-05-14 16:48:05,,贵州省 六盘水市 盘县
4602914491354,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-05-09 18:36:48,,贵州省 六盘水市 盘县
4603026096997,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7529,否,,,2020-05-17 13:34:17,,贵州省 六盘水市 盘县
4602257882427,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-02 17:08:03,盘江韵达韵达快递超市(盘关新街靠近十万人家服装超市),贵州省 六盘水市 盘县
4303922143758,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-07 17:20:24,盘江韵达韵达快递超市(盘关新街靠近十万人家服装超市),贵州省 六盘水市 盘县
4602922796166,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8818,否,,,2020-05-13 22:16:14,,贵州省 六盘水市 盘县
4304269699592,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-03-24 16:07:43,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4602457746453,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8630,否,,,2020-03-26 16:14:19,,贵州省 六盘水市 盘县
4602560910909,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6018,是,tonglu_xiaozhan,驿站,2020-04-13 19:54:14,老厂镇韵达快递超市(老厂镇政府下面100米),贵州省 六盘水市 盘县
4602422586114,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3111,是,tonglu_xiaozhan,驿站,2020-03-30 20:06:48,盘州市坪地韵达营业部韵达快递超市(坪地乡街上新农贸市场鑫鑫网吧旁韵达快递),贵州省 六盘水市 盘县
4304579009266,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3030,否,,,2020-04-08 18:50:33,,贵州省 六盘水市 盘县
4304454842173,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,否,,,2020-04-04 09:06:37,,贵州省 六盘水市 盘县
4602645912870,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3003,否,,,2020-04-16 13:16:14,,贵州省 六盘水市 盘县
4305602682617,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-05-22 17:03:55,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4304890683492,550088.0,贵州贵阳分拨中心,782272,贵州盘县公司响水便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4021,否,,,2020-04-22 19:45:47,,贵州省 六盘水市 盘县
4602453588425,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7123,否,,,2020-03-26 16:34:55,,贵州省 六盘水市 盘县
4304072393202,550088.0,贵州贵阳分拨中心,782272,贵州盘县公司响水便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4021,否,,,2020-03-15 20:59:35,,贵州省 六盘水市 盘县
4303989685250,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7528,否,,,2020-03-10 21:19:44,,贵州省 六盘水市 盘县
4305633959070,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4003,否,,,2020-05-22 21:48:11,,贵州省 六盘水市 盘县
4603065814141,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4003,否,,,2020-05-21 21:09:44,,贵州省 六盘水市 盘县
4305369996122,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-05-11 18:55:19,,贵州省 六盘水市 盘县
4602242121666,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-01 18:22:07,盘江韵达韵达快递超市(盘关新街靠近十万人家服装超市),贵州省 六盘水市 盘县
4305409697007,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1014,否,,,2020-05-14 12:55:24,,贵州省 六盘水市 盘县
4304876417048,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,否,,,2020-04-21 23:05:33,,贵州省 六盘水市 盘县
4304972465895,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1014,否,,,2020-04-24 12:04:30,,贵州省 六盘水市 盘县
4304497621644,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7123,否,,,2020-04-04 14:27:56,,贵州省 六盘水市 盘县
4305684287846,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-05-23 17:11:36,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4304446162553,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,1314,否,,,2020-04-02 13:34:47,,贵州省 六盘水市 盘县
4602292100363,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-13 18:35:00,盘江韵达韵达快递超市(盘关新街靠近十万人家服装超市),贵州省 六盘水市 盘县
4602912146564,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-05-08 18:56:43,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4602268988620,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1010,是,tonglu_xiaozhan,驿站,2020-03-06 20:26:30,韵达快递乌蒙营业部韵达快递超市(乌蒙镇中心牛肉馆对面),贵州省 六盘水市 盘县
4303813810425,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-03-02 18:32:39,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
4304612278058,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-04-10 19:12:26,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4602766779454,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2222,否,,,2020-04-28 16:08:44,,贵州省 六盘水市 盘县
4305404698161,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3008,否,,,2020-05-13 15:30:45,,贵州省 六盘水市 盘县
4303875767590,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7529,否,,,2020-03-03 13:26:46,,贵州省 六盘水市 盘县
4602262438331,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-03-05 21:14:08,,贵州省 六盘水市 盘县
4602257288833,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5240,否,,,2020-03-03 16:42:43,,贵州省 六盘水市 盘县
4305039318434,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1000,否,,,2020-04-29 18:10:01,,贵州省 六盘水市 盘县
4304936915109,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5308,是,tonglu_xiaozhan,驿站,2020-04-23 16:50:36,韵达菜鸟驿站韵达快递超市(凤鸣南路270号),贵州省 六盘水市 盘县
4603141930004,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-05-25 17:44:35,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4602475077402,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-03-24 13:23:23,火铺镇韵达快递韵达快递超市(胜境街道火铺镇),贵州省 六盘水市 盘县
4602248565332,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-03-03 16:16:24,,贵州省 六盘水市 盘县
4304769955834,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-04-17 19:51:34,,贵州省 六盘水市 盘县
4602506063729,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-04-01 18:14:46,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
3103532883021,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3011,是,tonglu_xiaozhan,驿站,2020-05-18 16:38:39,马场幼儿园下20米韵达快递超市(马场幼儿园下20米韵达超市),贵州省 六盘水市 盘县
4305364815529,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2222,否,,,2020-05-12 14:58:05,,贵州省 六盘水市 盘县
4305073226552,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3111,是,tonglu_xiaozhan,驿站,2020-05-03 19:15:39,盘州市坪地韵达营业部韵达快递超市(坪地乡街上新农贸市场鑫鑫网吧旁韵达快递),贵州省 六盘水市 盘县
